trajectory_id,program_id,task_id,family,variant,condition,task_text,reference_text,boundary_crossed,reference_start_token_index,token_count,analysis_token_count,trajectory_valid,mean_entropy_top20,median_entropy_top20,mean_entropy_valid_vocab,median_entropy_valid_vocab,semantic_step_balanced_entropy_top20,mean_p1,median_p1,mean_top20_mass,mean_reference_surprisal,median_reference_rank,fraction_p1_ge_090,fraction_p1_ge_099,step_mapped_token_fraction,boundary_overlap_token_fraction,unmapped_token_fraction
bubble_sort_descending__v2__python_opaque,bubble_sort_descending__v2,bubble_sort_descending,bubble_sort,2,python_opaque,"Given a list of numbers, sort it in descending order using bubble sort and return the sorted copy.","def zav0(mip0):
    tuk0 = mip0[:]
    for qel0 in range(len(tuk0) - 1, 0, -1):
        for vor0 in range(qel0):
            if tuk0[vor0] < tuk0[vor0 + 1]:
                tuk0[vor0], tuk0[vor0 + 1] = tuk0[vor0 + 1], tuk0[vor0]
    return tuk0",False,32,121,120,True,0.30425072609837117,0.013964911922812462,0.43408343961286844,0.014735339675098658,0.5465477499998159,0.905440433571736,0.9983004927635193,0.9806704233090083,0.8944591569203368,1.0,0.8083333333333333,0.6833333333333333,1.0,0.0,0.0
invert_unique_map__v1__nl_exp7_anchor,invert_unique_map__v1,invert_unique_map,dictionary_transform,1,nl_exp7_anchor,"Given a dictionary whose values are unique, return a new dictionary mapping each original value to its original key.",Start with an empty result dictionary. Examine each key and value in the input and assign the original key under the original value in the result. Return the result.,False,31,34,33,True,0.8236054638118455,0.7414355278015137,0.9480837341962438,0.7863763570785522,,0.7401861801291957,0.7602561116218567,0.984528944347844,1.5744744577219314,1.0,0.3333333333333333,0.09090909090909091,,,
count_above__v2__python_canonical,count_above__v2,count_above,threshold_count,2,python_canonical,"Given a list of numbers and a threshold, count the values greater than the threshold.","def count_above(output, value):
    item = 0
    for current in output:
        if current > value:
            item += 1
    return item",False,27,39,38,True,0.4408830441626426,0.14283601939678192,0.5114621383606726,0.14638538658618927,0.4843129322948193,0.8699473072039453,0.9743310511112213,0.9913163106692465,1.3528132660930599,1.0,0.6842105263157895,0.2894736842105263,1.0,0.0,0.0
binary_to_integer__v2__nl_exp7_anchor,binary_to_integer__v2,binary_to_integer,base_conversion,2,nl_exp7_anchor,"Given a string of binary digits, convert it to a nonnegative integer.","Begin the result at zero. Inspect the digits from left to right, doubling the result and adding the numeric value of the current digit. Output the result.",False,25,33,32,True,1.0933136414168985,1.0578340888023376,1.3485771263949573,1.167643964290619,,0.6442731306888163,0.6462723910808563,0.9605476427823305,1.7777027224699395,1.0,0.28125,0.09375,,,
count_below__v3__python_opaque,count_below__v3,count_below,threshold_count,3,python_opaque,"Given a list of numbers and a threshold, count the values less than the threshold.","def zav0(mip0, tuk0):
    qel0 = 0
    for vor0 in mip0:
        if vor0 < tuk0:
            qel0 += 1
    return qel0",False,27,55,54,True,0.6510719753388441,0.13821914792060852,1.0118365666276077,0.1506008431315422,0.7059565828058497,0.796562270157867,0.9769250452518463,0.9394736703899171,1.7878061709187831,1.0,0.7037037037037037,0.3888888888888889,1.0,0.0,0.0
transpose_matrix__v1__controlled_nl,transpose_matrix__v1,transpose_matrix,matrix_transform,1,controlled_nl,"Given a non-empty rectangular matrix, return its transpose.","PROCEDURE transpose_matrix INPUT matrix:
SET result TO [].
FOR EACH col IN range(len(matrix[0])):
    SET new_row TO [].
    FOR EACH row IN matrix:
        EXECUTE new_row.append(row[col]).
    EXECUTE result.append(new_row).
RETURN result",False,24,86,85,True,0.5105405649478437,0.1154865175485611,0.5953625670137305,0.12816064059734344,0.5728036302954038,0.8389784195843865,0.9801644086837769,0.9891990367104025,0.9337353215803565,1.0,0.6,0.43529411764705883,1.0,0.0,0.0
count_even__v3__nl_exp7_anchor,count_even__v3,count_even,parity_count,3,nl_exp7_anchor,"Given a list of integers, count how many values are even.","Initialize a counter at zero. Process every integer. For any case in which the current value is even, increase the counter by one. Produce the counter after all values are processed.",False,23,38,37,True,0.9188899391305607,0.8514310717582703,1.0516496738167227,0.8928530216217041,,0.7054381056411846,0.7194066643714905,0.9829606993778331,1.8855071992430887,1.0,0.2702702702702703,0.05405405405405406,,,
are_disjoint__v2__python_canonical,are_disjoint__v2,are_disjoint,set_relation,2,python_canonical,"Given two collections, determine whether they have no value in common.","def are_disjoint(item, value):
    for current in item:
        if current in value:
            return False
    return True",False,23,32,31,True,0.5392381388754133,0.253800630569458,0.6192714446975339,0.28008028864860535,0.5835055324807763,0.8265135788148449,0.9429834485054016,0.989813458534979,1.427970784586749,1.0,0.5806451612903226,0.3225806451612903,1.0,0.0,0.0
flatten_pairs__v2__python_opaque,flatten_pairs__v2,flatten_pairs,flatten_one_level,2,python_opaque,"Given a list of two-element pairs, flatten the pairs into one list in pair order.","def zav0(mip0):
    tuk0 = []
    for qel0 in mip0:
        tuk0.append(qel0[0])
        tuk0.append(qel0[1])
    return tuk0",False,30,61,60,True,0.5397086320270319,0.05721829645335674,0.8019999014684193,0.061482787132263184,0.8128428053383282,0.8345632760475079,0.9919091463088989,0.9533856689929963,1.4911997777344368,1.0,0.6833333333333333,0.5166666666666667,1.0,0.0,0.0
rotate_left_one__v1__nl_exp7_anchor,rotate_left_one__v1,rotate_left_one,rotation,1,nl_exp7_anchor,"Given a non-empty list, rotate it left by one position.","Create an empty result list. Append every element except the first in original order, then append the original first element. Return the result.",False,24,27,26,True,0.9155031964182854,0.6813912391662598,1.1083539111109881,0.7479778230190277,,0.7152164263220934,0.8117377460002899,0.9727556659625127,1.9056781902909279,1.0,0.3076923076923077,0.0,,,
merge_sorted_descending__v1__python_opaque,merge_sorted_descending__v1,merge_sorted_descending,merge_sorted,1,python_opaque,"Given two lists sorted in descending order, merge them into one descending list.","def zav0(mip0, tuk0):
    qel0 = []
    vor0 = 0
    nex0 = 0
    while vor0 < len(mip0) and nex0 < len(tuk0):
        if mip0[vor0] >= tuk0[nex0]:
            qel0.append(mip0[vor0])
            vor0 += 1
        else:
            qel0.append(tuk0[nex0])
            nex0 += 1
    qel0.extend(mip0[vor0:])
    qel0.extend(tuk0[nex0:])
    return qel0",False,27,163,162,True,0.2866537592135136,0.01246434822678566,0.42783044958231486,0.013856265228241682,0.5210463363900327,0.9060902332910049,0.9984494149684906,0.9769180963436762,0.6820352437813386,1.0,0.8333333333333334,0.6666666666666666,0.989247311827957,0.0,0.010752688172043012
count_divisors__v1__nl_exp7_anchor,count_divisors__v1,count_divisors,divisors,1,nl_exp7_anchor,"Given a positive integer n, count its positive divisors.","Start a counter at zero. Examine every integer from one through n. If n is divisible by the current integer, increase the counter. Return the counter.",False,22,34,33,True,1.0210840073273038,0.9997535943984985,1.1216717165979473,1.0512336492538452,,0.6658870081106821,0.6945762634277344,0.9872854713237647,1.2013276506173,1.0,0.21212121212121213,0.030303030303030304,,,
gcd_two__v2__procedural_prose,gcd_two__v2,gcd_two,gcd_family,2,procedural_prose,"Given two nonnegative integers, compute their greatest common divisor using the Euclidean algorithm.","Define a procedure named gcd_two that receives item and value.
While value does not equal 0, do the following.
    Set (item, value) to (value, (item % value)).
Return item.",False,28,50,49,True,0.8172600463754973,0.7507451772689819,0.9914734717648552,0.7725157737731934,0.8225995972625069,0.74538447054065,0.8161389231681824,0.9747627231539512,1.8527409381254538,1.0,0.3877551020408163,0.16326530612244897,1.0,0.0,0.0
moving_average_three__v2__procedural_prose,moving_average_three__v2,moving_average_three,sliding_window,2,procedural_prose,"Given a list of numbers, return the average of every consecutive window of three values.","Define a procedure named moving_average_three that receives output.
Set current to [].
For each value in range((len(output) - 2)), do the following.
    Set item to (((output[value] + output[(value + 1)]) + output[(value + 2)]) / 3).
    Append item to current.
Return current.",False,27,84,83,True,0.7041496921790741,0.5487116575241089,0.8130349676487322,0.5808339715003967,0.8636020484969555,0.7690097122307283,0.8731335401535034,0.9860032093094055,1.6450422310261779,1.0,0.4819277108433735,0.2289156626506024,1.0,0.0,0.0
count_words__v2__python_opaque,count_words__v2,count_words,word_count,2,python_opaque,"Given a string containing words separated by whitespace, count the words.","def zav0(mip0):
    tuk0 = mip0.split()
    return len(tuk0)",False,23,30,29,True,0.9568665195758261,0.48924580216407776,1.4888113426448022,0.676641583442688,1.1104142163091133,0.6988625210420839,0.8861321210861206,0.9091661120283192,2.480253458828727,1.0,0.4827586206896552,0.27586206896551724,1.0,0.0,0.0
absolute_values__v1__python_canonical,absolute_values__v1,absolute_values,element_transform,1,python_canonical,"Given a list of numbers, create a list containing the absolute value of each element.","def absolute_values(values):
    result = []
    for value in values:
        result.append(abs(value))
    return result",False,27,33,32,True,0.23633812730531645,0.031124692410230637,0.24324300131024756,0.031450157053768635,0.5769577053268828,0.9265405032783747,0.9957417547702789,0.9993728473782539,0.34956227296363807,1.0,0.78125,0.59375,1.0,0.0,0.0
reverse_string__v3__controlled_nl,reverse_string__v3,reverse_string,reverse_sequence,3,controlled_nl,"Given a string, create a new string containing the same characters in reverse order.","PROCEDURE reverse_string INPUT x:
SET entry TO ''.
FOR EACH element IN range((len(x) - 1), -1, -1):
    UPDATE entry USING + x[element].
RETURN entry",False,26,56,55,True,0.6982961926937358,0.5474633574485779,0.8385387914149429,0.5714967250823975,0.7809055923086513,0.7807423521171917,0.8340033888816833,0.9815627379850907,2.157861129725775,1.0,0.4727272727272727,0.2,1.0,0.0,0.0
count_below__v2__pseudocode,count_below__v2,count_below,threshold_count,2,pseudocode,"Given a list of numbers and a threshold, count the values less than the threshold.","PROCEDURE count_below(output, value)
item <- 0
FOR current IN output
    IF current < value
        item <- item + 1
RETURN item",False,27,41,40,True,0.782023737327836,0.6743130683898926,0.9554133971207193,0.7126316130161285,0.757883464897676,0.7417404733598232,0.8139441907405853,0.9751062586903572,1.8296546099871194,1.0,0.425,0.2,1.0,0.0,0.0
scan_max__v2__pseudocode,scan_max__v2,scan_max,scan_extremum,2,pseudocode,"Given a non-empty list of numbers, find the largest value by scanning the list once.","PROCEDURE scan_max(current)
item <- current[0]
FOR value IN current[1:]
    IF value > item
        item <- value
RETURN item",False,30,41,40,True,0.7869593949522823,0.7223586738109589,0.9366168144275434,0.7801169753074646,0.7354048460139893,0.7272158820182085,0.7912165522575378,0.9789717987179756,1.4966047308902488,1.0,0.475,0.2,1.0,0.0,0.0
filter_negative__v1__python_canonical,filter_negative__v1,filter_negative,sign_filter,1,python_canonical,"Given a list of numbers, create a new list containing only negative values.","def filter_negative(values):
    result = []
    for value in values:
        if value < 0:
            result.append(value)
    return result",False,25,39,38,True,0.1970693112464352,0.017870990559458733,0.20275480444596675,0.01827157475054264,0.47151288817743386,0.9377818076234115,0.9979411065578461,0.9994678371830991,0.2895613436642299,1.0,0.8157894736842105,0.6842105263157895,1.0,0.0,0.0
partition_by_threshold__v2__controlled_nl,partition_by_threshold__v2,partition_by_threshold,partition,2,controlled_nl,"Given a list of numbers and a threshold, return two lists: values below the threshold and values at least the threshold, preserving order.","PROCEDURE partition_by_threshold INPUT counter, current:
SET value TO [].
SET item TO [].
FOR EACH output IN counter:
    IF output < current:
        EXECUTE value.append(output).
    ELSE
        EXECUTE item.append(output).
RETURN (value, item)",False,38,78,77,True,0.6980534160022878,0.42842575907707214,0.8815818918496503,0.5883435010910034,0.8307783945830419,0.7818676467452731,0.8996854424476624,0.9759321375326677,1.7526984109046013,1.0,0.4935064935064935,0.3246753246753247,0.9777777777777777,0.0,0.022222222222222223
count_above__v2__python_opaque,count_above__v2,count_above,threshold_count,2,python_opaque,"Given a list of numbers and a threshold, count the values greater than the threshold.","def zav0(mip0, tuk0):
    qel0 = 0
    for vor0 in mip0:
        if vor0 > tuk0:
            qel0 += 1
    return qel0",False,27,55,54,True,0.6532414597243553,0.13558108359575272,1.0049851212404772,0.16152239590883255,0.7103030064757115,0.7964680299714759,0.9758796989917755,0.9423239418753871,1.812928516452808,1.0,0.7037037037037037,0.42592592592592593,1.0,0.0,0.0
fibonacci_nth__v2__nl_exp7_anchor,fibonacci_nth__v2,fibonacci_nth,fibonacci,2,nl_exp7_anchor,"Given a nonnegative integer n with F0 equal to zero and F1 equal to one, return Fn iteratively.","Begin with the pair zero and one. Repeat n times, replacing the pair with the second value and the sum of the two values. Output the first value.",False,35,33,32,True,1.308123454800807,1.3384830355644226,1.6005271337926388,1.4908899068832397,,0.5566499093547463,0.5344575345516205,0.9567988589406013,1.9392276802682318,1.5,0.09375,0.0625,,,
chunks_fixed_size__v1__pseudocode,chunks_fixed_size__v1,chunks_fixed_size,chunking,1,pseudocode,"Given a list and a positive chunk size, split the list into consecutive chunks of at most that size.","PROCEDURE chunks_fixed_size(values, size)
result <- []
FOR start IN range(0, len(values), size)
    result.append(values[start:(start + size)])
RETURN result",False,32,53,52,True,0.7052551466308964,0.5154425501823425,0.81034610068533,0.5306062400341034,0.8095423045658714,0.7693067909433291,0.8355560004711151,0.9872891020316344,1.2277315916547265,1.0,0.46153846153846156,0.23076923076923078,1.0,0.0,0.0
integer_to_binary__v1__controlled_nl,integer_to_binary__v1,integer_to_binary,base_conversion,1,controlled_nl,"Given a positive integer, return its binary representation as a string without a prefix.","PROCEDURE integer_to_binary INPUT number:
SET digits TO [].
WHILE number > 0:
    EXECUTE digits.append(str((number % 2))).
    UPDATE number USING // 2.
EXECUTE digits.reverse().
RETURN ''.join(digits)",False,26,74,73,True,0.6555241513069383,0.20510059595108032,0.7710808768668308,0.21113301813602448,0.71404422603008,0.7829428947951695,0.9622704386711121,0.9841941113341345,1.3466590550953497,1.0,0.547945205479452,0.3424657534246575,1.0,0.0,0.0
frequency_map_items__v2__procedural_prose,frequency_map_items__v2,frequency_map_items,frequency_map,2,procedural_prose,"Given a list of hashable values, build a dictionary mapping each value to its occurrence count.","Define a procedure named frequency_map_items that receives current.
Set item to {}.
For each value in current, do the following.
    If value is in item, do the following.
        Increase item[value] by 1.
    Otherwise, do the following.
        Set item[value] to 1.
Return item.",False,29,79,78,True,0.6636098811308889,0.42772552371025085,0.7873314053420193,0.48324695229530334,0.850914402825514,0.794348113047771,0.9049984216690063,0.9825999240080515,1.3004009810354034,1.0,0.5128205128205128,0.2564102564102564,0.9148936170212766,0.0,0.0851063829787234
count_increases__v3__python_canonical,count_increases__v3,count_increases,adjacent_analysis,3,python_canonical,"Given a list of numbers, count how many positions contain a value larger than the immediately preceding value.","def count_increases(x):
    element = 0
    for entry in range(1, len(x)):
        if x[entry] > x[entry - 1]:
            element += 1
    return element",False,30,53,52,True,0.3219682384045042,0.10443207249045372,0.3636922520482375,0.10710979625582695,0.4170811200980097,0.9040836611619363,0.9808248579502106,0.9952035798476293,0.8846954266118001,1.0,0.7307692307692307,0.34615384615384615,1.0,0.0,0.0
digit_sum__v2__nl_exp7_anchor,digit_sum__v2,digit_sum,digit_aggregate,2,nl_exp7_anchor,"Given a nonnegative integer, compute the sum of its decimal digits.","Begin a total at zero. While the number is positive, add its last decimal digit to the total and remove that digit using integer division by ten. Output the total.",False,24,34,33,True,1.0285637441909674,0.9702637791633606,1.193294608457522,0.9937282800674438,,0.6619334166700189,0.7138937711715698,0.9770356163834081,1.7742064230877794,1.0,0.2727272727272727,0.030303030303030304,,,
keep_letters__v2__python_canonical,keep_letters__v2,keep_letters,string_filter,2,python_canonical,"Given a string, return a new string containing only alphabetic characters.","def keep_letters(current):
    value = """"
    for item in current:
        if item.isalpha():
            value += item
    return value",False,26,37,36,True,0.41792389194920865,0.10858496278524399,0.46604020675618407,0.12433374300599098,0.7185130159390004,0.8701330054965284,0.9815308153629303,0.993719122476048,1.013208419489173,1.0,0.75,0.3055555555555556,1.0,0.0,0.0
lcm_list__v3__python_opaque,lcm_list__v3,lcm_list,lcm_family,3,python_opaque,"Given a non-empty list of positive integers, compute the least common multiple of all values.","def zav0(mip0):
    tuk0 = mip0[0]
    for qel0 in mip0[1:]:
        vor0 = tuk0
        nex0 = qel0
        while nex0 != 0:
            vor0, nex0 = nex0, vor0 % nex0
        tuk0 = (tuk0 // vor0) * qel0
    return tuk0",False,29,105,104,True,0.5016842799268139,0.08700219169259071,0.7282237321693313,0.09619709104299545,0.6693633790537175,0.841894708502178,0.9873866736888885,0.9632496690520873,1.2322139343205198,1.0,0.7019230769230769,0.49038461538461536,1.0,0.0,0.0
list_divisors__v1__procedural_prose,list_divisors__v1,list_divisors,divisors,1,procedural_prose,"Given a positive integer n, return all positive divisors of n in increasing order.","Define a procedure named list_divisors that receives n.
Set result to [].
For each divisor in range(1, (n + 1)), do the following.
    If (n % divisor) equals 0, do the following.
        Append divisor to result.
Return result.",False,27,69,68,True,0.5650862920344534,0.40665608644485474,0.6102740958945908,0.4413086920976639,0.6472876892654031,0.8238468661027796,0.9160339832305908,0.9944989795193953,1.1701415181487391,1.0,0.5147058823529411,0.3088235294117647,1.0,0.0,0.0
anti_diagonal_sum__v2__nl_exp7_anchor,anti_diagonal_sum__v2,anti_diagonal_sum,diagonal_aggregate,2,nl_exp7_anchor,"Given a square matrix, calculate the sum of its anti-diagonal.","Begin a total at zero. For every row index, add the element whose column index is the mirrored position from the right. Output the total.",False,26,30,29,True,1.4713851095273578,1.38766348361969,1.822078099024707,1.7921916246414185,,0.5409198069366915,0.5679064393043518,0.943584026961491,2.2278676069309484,1.0,0.10344827586206896,0.0,,,
is_strictly_increasing__v2__controlled_nl,is_strictly_increasing__v2,is_strictly_increasing,monotonicity,2,controlled_nl,"Given a list of numbers, determine whether it is strictly increasing.","PROCEDURE is_strictly_increasing INPUT value:
FOR EACH item IN range(1, len(value)):
    IF value[(item - 1)] >= value[item]:
        RETURN FALSE
RETURN TRUE",False,23,57,56,True,0.49376823780403356,0.10950056463479996,0.5461225006625422,0.11190000548958778,0.4334447427375469,0.8380247072449752,0.9811772704124451,0.9935645471726146,1.1802753880736938,1.0,0.6071428571428571,0.3392857142857143,1.0,0.0,0.0
fibonacci_first_n__v2__nl_exp7_anchor,fibonacci_first_n__v2,fibonacci_first_n,fibonacci,2,nl_exp7_anchor,"Given a nonnegative integer n, return the first n Fibonacci values starting with zero and one.","Begin with zero and one and an empty result list. Repeat n times, add the current first value, then replace the pair with the second value and their sum. Output the result.",False,32,38,37,True,1.2345640026032925,1.1105300188064575,1.465501932276262,1.3674306869506836,,0.6119776017762519,0.6828131079673767,0.9675859583390726,2.3378141507053294,2.0,0.08108108108108109,0.02702702702702703,,,
filter_mapping_by_value__v2__python_canonical,filter_mapping_by_value__v2,filter_mapping_by_value,dictionary_transform,2,python_canonical,"Given a dictionary with numeric values and a threshold, return a new dictionary containing only entries whose value is greater than the threshold.","def filter_mapping_by_value(value, output):
    current = {}
    for item, counter in value.items():
        if counter > output:
            current[item] = counter
    return current",False,35,48,47,True,0.4169659237142038,0.12260503321886063,0.47727355681498473,0.12490379810333252,0.6988672501562784,0.8620221098052695,0.9798293709754944,0.9931668220682347,1.3913472886061038,1.0,0.6808510638297872,0.3617021276595745,1.0,0.0,0.0
dedupe_first__v1__nl_exp7_anchor,dedupe_first__v1,dedupe_first,deduplication,1,nl_exp7_anchor,"Given a list, remove duplicate values while keeping the first occurrence of each value.","Start with an empty result list. Examine the input values in order. If the current value is not already in the result, append it. Return the result after the scan.",False,26,37,36,True,0.8959961204479138,0.8953632712364197,0.983946182868547,0.9360717535018921,,0.7040249432126681,0.6827880144119263,0.9886760347419314,1.5794764905909284,1.0,0.3333333333333333,0.05555555555555555,,,
matrix_contains__v1__nl_exp7_anchor,matrix_contains__v1,matrix_contains,matrix_search,1,nl_exp7_anchor,"Given a matrix and a target value, determine whether the target occurs anywhere in the matrix.",Examine every row and every value within each row. Return true as soon as a value equals the target. Return false if the whole matrix is scanned without a match.,False,28,36,35,True,1.0180102355778218,1.1636148691177368,1.146485392935574,1.2429826259613037,,0.6533529247556414,0.6262882351875305,0.9844391056469508,1.5237940980969662,2.0,0.2857142857142857,0.11428571428571428,,,
count_divisors__v2__controlled_nl,count_divisors__v2,count_divisors,divisors,2,controlled_nl,"Given a positive integer n, count its positive divisors.","PROCEDURE count_divisors INPUT current:
SET item TO 0.
FOR EACH value IN range(1, (current + 1)):
    IF (current % value) = 0:
        UPDATE item USING + 1.
RETURN item",False,22,64,63,True,0.6479675210753663,0.3388341963291168,0.7588265054759437,0.44626909494400024,0.6479940030277551,0.7862118894145602,0.9072887301445007,0.9864569807809497,1.7312545477784986,1.0,0.5079365079365079,0.20634920634920634,1.0,0.0,0.0
count_primes_up_to__v2__python_canonical,count_primes_up_to__v2,count_primes_up_to,primality,2,python_canonical,"Given a nonnegative integer n, count how many prime numbers are at most n.","def count_primes_up_to(output):
    value = 0
    for item in range(2, output + 1):
        counter = True
        current = 2
        while current * current <= item:
            if item % current == 0:
                counter = False
                break
            current += 1
        if counter:
            value += 1
    return value",False,27,91,90,True,0.3488091061865109,0.10886584222316742,0.3866998216307062,0.11205260455608368,0.4283867646010063,0.8905744930108388,0.9815316796302795,0.995481378502316,0.7120828802901997,1.0,0.7222222222222222,0.4222222222222222,1.0,0.0,0.0
adjacent_differences__v1__pseudocode,adjacent_differences__v1,adjacent_differences,adjacent_transform,1,pseudocode,"Given a list of numbers, create a list of differences between each value and its predecessor.","PROCEDURE adjacent_differences(values)
result <- []
FOR index IN range(1, len(values))
    result.append((values[index] - values[(index - 1)]))
RETURN result",False,30,52,51,True,0.5590848748049443,0.3612601161003113,0.6049393338674004,0.3626716434955597,0.6633897229721437,0.807945131671195,0.9204887747764587,0.9943996200374529,1.4292969717397344,1.0,0.5490196078431373,0.39215686274509803,1.0,0.0,0.0
product_one_to_n__v3__nl_exp7_anchor,product_one_to_n__v3,product_one_to_n,factorial_product,3,nl_exp7_anchor,"Given a positive integer n, compute the product of all integers from one through n.","Initialize a product at one. Process every integer from one through n, multiplying it into the product. Produce the final product.",False,27,28,27,True,0.853331697449364,0.868594765663147,0.9457012622582691,0.9156092405319214,,0.7246745096312629,0.7134569883346558,0.9891334286442509,2.010674142158004,1.0,0.37037037037037035,0.1111111111111111,,,
linear_first_index__v1__nl_exp7_anchor,linear_first_index__v1,linear_first_index,linear_search,1,nl_exp7_anchor,"Given a list and a target, return the index of the first target occurrence or minus one if absent.",Examine the list from left to right while tracking the index. Return the index at the first value equal to the target. Return minus one if no match is found.,False,31,35,34,True,1.1252686717711828,1.1393201351165771,1.3469658707652021,1.4074482321739197,,0.6425706349751529,0.653132975101471,0.9692238464074976,1.4902281131739181,1.0,0.2647058823529412,0.058823529411764705,,,
frequency_map_items__v2__nl_exp7_anchor,frequency_map_items__v2,frequency_map_items,frequency_map,2,nl_exp7_anchor,"Given a list of hashable values, build a dictionary mapping each value to its occurrence count.","Begin with an empty dictionary. Inspect each value. If it is already a key, increase its count; otherwise build the key with count one. Output the dictionary.",False,29,34,33,True,0.9977295020538749,0.9915461540222168,1.16101123810266,1.2211604118347168,,0.6903198036280546,0.6865725517272949,0.9802172310424574,1.8655512337008435,1.0,0.21212121212121213,0.06060606060606061,,,
partition_by_threshold__v3__python_canonical,partition_by_threshold__v3,partition_by_threshold,partition,3,python_canonical,"Given a list of numbers and a threshold, return two lists: values below the threshold and values at least the threshold, preserving order.","def partition_by_threshold(n_count, x):
    entry = []
    element = []
    for result in n_count:
        if result < x:
            entry.append(result)
        else:
            element.append(result)
    return entry, element",False,38,66,65,True,0.36104371268302204,0.06733600795269012,0.4381321809684428,0.0763479620218277,0.6485606509205397,0.8965569243981288,0.9893806576728821,0.9908017837084256,1.1017421253157618,1.0,0.7230769230769231,0.49230769230769234,0.9629629629629629,0.0,0.037037037037037035
digit_sum__v3__pseudocode,digit_sum__v3,digit_sum,digit_aggregate,3,pseudocode,"Given a nonnegative integer, compute the sum of its decimal digits.","PROCEDURE digit_sum(element)
entry <- 0
WHILE element > 0
    entry <- entry + (element % 10)
    element <- element // 10
RETURN entry",False,24,50,49,True,0.6224690325096125,0.3023163080215454,0.7482860217964747,0.3290158212184906,0.5554738000725188,0.7830758140403398,0.9411959648132324,0.9820991572068662,1.114693940347045,1.0,0.5306122448979592,0.3877551020408163,1.0,0.0,0.0
dedupe_last__v3__pseudocode,dedupe_last__v3,dedupe_last,deduplication,3,pseudocode,"Given a list, remove duplicate values while keeping the last occurrence of each value and preserving the order of those kept occurrences.","PROCEDURE dedupe_last(x)
element <- []
FOR entry IN reversed(x)
    IF entry NOT IN element
        element.append(entry)
element.reverse()
RETURN element",False,36,49,48,True,0.713061421275294,0.5306041240692139,0.849107285583159,0.5837577283382416,0.7629107360823117,0.7712618385752043,0.8809433281421661,0.9825666757921377,1.2942968374130335,1.0,0.4791666666666667,0.20833333333333334,1.0,0.0,0.0
chunks_fixed_size__v3__nl_exp7_anchor,chunks_fixed_size__v3,chunks_fixed_size,chunking,3,nl_exp7_anchor,"Given a list and a positive chunk size, split the list into consecutive chunks of at most that size.","Initialize an empty result list. Move a starting index through the input in steps equal to the chunk size. At each step, append the corresponding slice. Produce the result.",False,32,36,35,True,0.9886897953493254,0.858220636844635,1.187307299886431,1.0450482368469238,,0.7009594061544964,0.7374212145805359,0.9718435747282845,2.0825096808906114,1.0,0.3142857142857143,0.0,,,
main_diagonal_sum__v3__python_canonical,main_diagonal_sum__v3,main_diagonal_sum,diagonal_aggregate,3,python_canonical,"Given a square matrix, calculate the sum of its main diagonal.","def main_diagonal_sum(entry):
    x = 0
    for element in range(len(entry)):
        x += entry[element][element]
    return x",False,23,42,41,True,0.3857447309760241,0.13041001558303833,0.4300687349878433,0.1405174434185028,0.5182339864938209,0.8805265604722791,0.9777922034263611,0.9944421445451131,0.9615389589985504,1.0,0.7073170731707317,0.36585365853658536,1.0,0.0,0.0
merge_sorted_ascending__v3__procedural_prose,merge_sorted_ascending__v3,merge_sorted_ascending,merge_sorted,3,procedural_prose,"Given two lists sorted in ascending order, merge them into one ascending list.","Define a procedure named merge_sorted_ascending that receives x and n_count.
Set result to [].
Set element to 0.
Set entry to 0.
While (element is less than len(x) and entry is less than len(n_count)), do the following.
    If x[element] is at most n_count[entry], do the following.
        Append x[element] to result.
        Increase element by 1.
    Otherwise, do the following.
        Append n_count[entry] to result.
        Increase entry by 1.
Perform result.extend(x[element:]).
Perform result.extend(n_count[entry:]).
Return result.",False,27,166,165,True,0.48608992464230116,0.15725216269493103,0.5726339181066689,0.1757546067237854,0.6383293859276469,0.8517146388689677,0.9708248376846313,0.9880270372737537,1.0461879565317456,1.0,0.6363636363636364,0.40606060606060607,0.9591836734693877,0.0,0.04081632653061224
filter_mapping_by_value__v3__pseudocode,filter_mapping_by_value__v3,filter_mapping_by_value,dictionary_transform,3,pseudocode,"Given a dictionary with numeric values and a threshold, return a new dictionary containing only entries whose value is greater than the threshold.","PROCEDURE filter_mapping_by_value(entry, result)
x <- {}
FOR (element, n_count) IN entry.items()
    IF n_count > result
        x[element] <- n_count
RETURN x",False,35,57,56,True,0.7652900378057633,0.6070688366889954,0.9333448484394467,0.6899259984493256,0.8360186997926874,0.7496499525649207,0.8440513014793396,0.9793137354510171,1.9922681651738199,1.0,0.32142857142857145,0.19642857142857142,1.0,0.0,0.0
flatten_lists__v1__procedural_prose,flatten_lists__v1,flatten_lists,flatten_one_level,1,procedural_prose,"Given a list of lists, flatten exactly one level into a single list.","Define a procedure named flatten_lists that receives groups.
Set result to [].
For each group in groups, do the following.
    For each value in group, do the following.
        Append value to result.
Return result.",False,26,53,52,True,0.624927450526649,0.4395960569381714,0.7170292768949786,0.49251359701156616,0.7396224559336486,0.811704586331661,0.9069783091545105,0.9886975666651359,1.2591889686434745,1.0,0.5,0.17307692307692307,1.0,0.0,0.0
