trajectory_id,task_id,family,representation,variant,task_text,reference_solution,alignment_method,boundary_crossed,reference_start_token_index,base_token_count_metadata,token_count,analysis_token_count,trajectory_valid,mean_entropy_top20,median_entropy_top20,std_entropy_top20,cumulative_entropy_top20,mean_entropy_valid_vocab,median_entropy_valid_vocab,std_entropy_valid_vocab,cumulative_entropy_valid_vocab,mean_p1,median_p1,mean_top20_mass,fraction_p1_ge_090,fraction_p1_ge_099,longest_run_p1_ge_090,longest_run_p1_ge_099,mean_abs_entropy_change_top20,mean_abs_entropy_change_valid_vocab,reference_in_top20_fraction,mean_reference_surprisal
lcm_two__python__v1,lcm_two,lcm_family,python,1,"Given two positive integers, compute their least common multiple using their greatest common divisor.","def lcm_two(a, b):
    x = a
    y = b
    while y != 0:
        x, y = y, x % y
    return (a // x) * b",fast_offsets,False,28,28,49,48,True,0.5142676765099168,0.26033078134059906,0.5665800888385524,24.684848472476006,0.5773466977698263,0.26351892948150635,0.678142493846238,27.71264149295166,0.8355420318742593,0.943634033203125,0.9924932743112246,0.5625,0.2916666666666667,10,4,0.44166117010915534,0.5338196207353092,0.9791666666666666,0.7351183609510675
factorial_iterative__nl__v3,factorial_iterative,factorial_product,nl,3,"Given a nonnegative integer n, compute n factorial iteratively.",Initialize a product at one. Multiply it by every integer from two through n. Produce the final product.,fast_offsets,False,24,24,24,23,True,1.2162554121535758,1.3269798755645752,0.6207385183861037,27.973874479532242,1.383629344727682,1.4788486957550049,0.722648611445304,31.823474928736687,0.624996591521346,0.6181584596633911,0.9780004853787629,0.17391304347826086,0.0,2,0,0.7571604495698755,0.8832124160094694,0.8695652173913043,2.168892676334666
filter_mapping_by_value__nl__v2,filter_mapping_by_value,dictionary_transform,nl,2,"Given a dictionary with numeric values and a threshold, return a new dictionary containing only entries whose value is greater than the threshold.","Begin with an empty result dictionary. Inspect each key and value. When the value is greater than the threshold, copy that entry into the result. Output the result.",fast_offsets,False,36,36,34,33,True,0.6255823563445698,0.41559720039367676,0.48707737330898915,20.644217759370804,0.6778865226854881,0.4380854666233063,0.5291396271474417,22.370255248621106,0.8137195796677561,0.9156060814857483,0.994635699373303,0.5454545454545454,0.030303030303030304,5,1,0.5880007050000131,0.6327152390731499,0.9696969696969697,1.8701536655073252
linear_last_index__python__v2,linear_last_index,linear_search,python,2,"Given a list and a target, return the index of the last target occurrence or minus one if absent.","def linear_last_index(counter, current):
    item = -1
    for value, output in enumerate(counter):
        if output == current:
            item = value
    return item",fast_offsets,False,33,33,45,44,True,0.6471665495429823,0.3438079208135605,0.6453997838324893,28.47532817989122,0.7589359337209978,0.3640321046113968,0.8070105445855663,33.3931810837239,0.7983257269317453,0.9268650114536285,0.9856742065061223,0.5227272727272727,0.18181818181818182,8,2,0.5878599338547521,0.7271393446121798,0.8863636363636364,1.68244440042806
linear_first_index__nl__v3,linear_first_index,linear_search,nl,3,"Given a list and a target, return the index of the first target occurrence or minus one if absent.",Process the list from left to right while tracking the index. Produce the index at the first value equal to the target. Produce minus one if no match is found.,fast_offsets,False,33,33,36,35,True,1.1552601705538108,1.3247953653335571,0.7227656693810989,40.43410596938338,1.3745243249028656,1.5290718078613281,0.8873434056874437,48.10835137160029,0.6298635980912617,0.6131085157394409,0.970398223400116,0.2857142857142857,0.05714285714285714,2,1,0.7523613524253425,0.9000452104202636,0.9428571428571428,1.4851734423660674
matrix_contains__nl__v3,matrix_contains,matrix_search,nl,3,"Given a matrix and a target value, determine whether the target occurs anywhere in the matrix.",Process every row and every value within each row. Produce true as soon as a value equals the target. Produce false if the whole matrix is scanned without a match.,fast_offsets,False,28,28,36,35,True,1.045810453114765,1.257928490638733,0.6464074655507159,36.603365859016776,1.1924778075622662,1.34260892868042,0.7395355074319896,41.73672326467931,0.6680125040667397,0.6310533881187439,0.9821824278150286,0.2857142857142857,0.05714285714285714,2,1,0.7670856228865245,0.9055279788068112,0.9428571428571428,2.0298520717603554
filter_negative__python__v2,filter_negative,sign_filter,python,2,"Given a list of numbers, create a new list containing only negative values.","def filter_negative(current):
    item = []
    for value in current:
        if value < 0:
            item.append(value)
    return item",fast_offsets,False,25,25,39,38,True,0.39920053708881725,0.07509995251893997,0.5911515080623758,15.169620409375057,0.4416872854957259,0.07854066416621208,0.6717304453173221,16.784116848837584,0.8763100959752735,0.9894513189792633,0.9949140046772204,0.7105263157894737,0.5,23,7,0.3569470289213633,0.40778938982937785,0.9473684210526315,0.8979140189062731
scan_min__nl__v3,scan_min,scan_extremum,nl,3,"Given a non-empty list of numbers, find the smallest value by scanning the list once.","Set the first value as the current minimum. Process each remaining value. If a value is smaller than the current minimum, replace the current minimum with it. Produce the current minimum after the scan.",fast_offsets,False,30,30,40,39,True,1.0657147866411087,1.1247233152389526,0.6790143800243662,41.56287667900324,1.1661607589190588,1.210538625717163,0.770527523206022,45.48026959784329,0.6483766237894694,0.6206637024879456,0.9873065856786875,0.28205128205128205,0.05128205128205128,4,1,0.6638262871848909,0.7261461347929741,0.9487179487179487,1.489410851843273
is_nondecreasing__nl__v2,is_nondecreasing,monotonicity,nl,2,"Given a list of numbers, determine whether it is in nondecreasing order.","Inspect each adjacent pair from left to right. If an earlier value is greater than the following value, output false. Output true if no such pair exists.",fast_offsets,False,27,27,32,31,True,1.0188999215080854,1.082672357559204,0.5893323759230072,31.585897566750646,1.1348278120520614,1.2350292205810547,0.6822540921311752,35.179662173613906,0.6586165827128195,0.623062014579773,0.985777824155746,0.25806451612903225,0.06451612903225806,2,1,0.6878428934762876,0.7518025007098913,0.9354838709677419,1.7798216312132296
digit_product__python__v3,digit_product,digit_aggregate,python,3,"Given a positive integer, compute the product of its decimal digits.","def digit_product(element):
    entry = 1
    while element > 0:
        entry *= element % 10
        element //= 10
    return entry",fast_offsets,False,24,24,42,41,True,0.4448275600750604,0.18086746335029602,0.5492411697046623,18.237929963077477,0.5131993174221773,0.18161405622959137,0.6850538274264557,21.041172014309268,0.8650531347204999,0.9575023651123047,0.9911032711587301,0.5853658536585366,0.4146341463414634,8,6,0.4655739951027499,0.5675385196005663,0.9512195121951219,0.9514529366751071
is_nondecreasing__nl__v3,is_nondecreasing,monotonicity,nl,3,"Given a list of numbers, determine whether it is in nondecreasing order.","Process each adjacent pair from left to right. If an earlier value is greater than the following value, return false. Produce true if no such pair exists.",fast_offsets,False,27,27,32,31,True,0.9986684771795427,1.0513403415679932,0.5585751999432791,30.958722792565823,1.1102241508722785,1.1388853788375854,0.6393170272535728,34.41694867704064,0.6790670358365581,0.658606231212616,0.9867777093764274,0.2903225806451613,0.03225806451612903,2,1,0.5605720177292823,0.6317312538002928,0.967741935483871,1.7173831766929417
count_character__nl__v1,count_character,char_count,nl,1,"Given a string and a character, count how many times that character appears.","Start a counter at zero. Examine each character in the string. Whenever it equals the target character, increase the counter by one. Return the counter.",fast_offsets,False,25,25,31,30,True,0.9296444557607174,0.6912375092506409,0.707599635947011,27.88933367282152,0.9969554747144381,0.7337237298488617,0.782887033675004,29.908664241433144,0.6776157602667808,0.7776574194431305,0.9914896945158641,0.3333333333333333,0.0,4,0,0.8306634318211983,0.9024000445316578,0.9666666666666667,1.294290172898521
merge_sorted_descending__python__v3,merge_sorted_descending,merge_sorted,python,3,"Given two lists sorted in descending order, merge them into one descending list.","def merge_sorted_descending(x, n_count):
    result = []
    element = 0
    entry = 0
    while element < len(x) and entry < len(n_count):
        if x[element] >= n_count[entry]:
            result.append(x[element])
            element += 1
        else:
            result.append(n_count[entry])
            entry += 1
    result.extend(x[element:])
    result.extend(n_count[entry:])
    return result",fast_offsets,False,27,27,130,129,True,0.3021841853156631,0.04935299605131149,0.5280472421120964,38.98175990572054,0.34470233155272667,0.05230516567826271,0.6460811460569477,44.46660077030174,0.8996953394754913,0.9929960370063782,0.9941634438758673,0.7829457364341085,0.5348837209302325,24,16,0.31870783236047373,0.3761767189508305,0.9767441860465116,0.5363485199037462
matrix_row_sums__nl__v1,matrix_row_sums,matrix_aggregate,nl,1,"Given a matrix of numbers, return a list containing the sum of each row.","Create an empty result list. For each row, start a row total at zero, add every value in the row, and append the row total. Return the result.",fast_offsets,False,26,26,34,33,True,0.9597450025153883,0.85874342918396,0.5582424466899365,31.671585083007812,1.0281018790873615,0.9274122714996338,0.6091355261176095,33.92736200988293,0.6803050935268402,0.7440984845161438,0.9921424840435837,0.21212121212121213,0.0,2,0,0.5004597608931363,0.5644214102067053,1.0,1.538257644878644
chunks_fixed_size__nl__v3,chunks_fixed_size,chunking,nl,3,"Given a list and a positive chunk size, split the list into consecutive chunks of at most that size.","Initialize an empty result list. Move a starting index through the input in steps equal to the chunk size. At each step, append the corresponding slice. Produce the result.",fast_offsets,False,31,31,35,34,True,1.0576056419488262,1.0395296514034271,0.7355647396069094,35.95859182626009,1.243627728346516,1.1246308088302612,0.902187250714129,42.28334276378155,0.6770946357180091,0.7274402379989624,0.9741441625006059,0.35294117647058826,0.0,5,0,0.9809211253216772,1.2060324224558743,0.9117647058823529,1.9650867253213244
dedupe_first__nl__v1,dedupe_first,deduplication,nl,1,"Given a list, remove duplicate values while keeping the first occurrence of each value.","Start with an empty result list. Examine the input values in order. If the current value is not already in the result, append it. Return the result after the scan.",fast_offsets,False,27,27,36,35,True,0.8586267942828791,0.7948805093765259,0.5829852260798732,30.05193779990077,0.911389172449708,0.8152114152908325,0.6341581212626489,31.89862103573978,0.7094042428902217,0.7798529267311096,0.9938723989895412,0.2571428571428571,0.08571428571428572,3,1,0.6472870113656801,0.7020377544138361,0.9714285714285714,1.498848285585908
count_odd__nl__v1,count_odd,parity_count,nl,1,"Given a list of integers, count how many values are odd.","Start a counter at zero. Examine every integer. Whenever the current value is odd, increase the counter by one. Return the counter after all values are processed.",fast_offsets,False,24,24,33,32,True,0.9547347959596664,0.7113505601882935,0.6831846131466447,30.551513470709324,1.0362191468011588,0.765607625246048,0.7546414916944908,33.15901269763708,0.6720669097267091,0.6926969885826111,0.9899567104876041,0.34375,0.0625,6,1,0.7107822012997442,0.7790772667334925,0.96875,1.7033019973896444
remove_digits__nl__v1,remove_digits,string_filter,nl,1,"Given a string, return a new string with all decimal digits removed.","Start with an empty result string. Examine each character. If it is not a decimal digit, append it to the result. Return the result.",fast_offsets,False,25,25,30,29,True,0.7670015453778464,0.7755172252655029,0.5677264096888384,22.243044815957546,0.8582017853342253,0.8123303651809692,0.6589877307631243,24.887851774692535,0.7427609234020628,0.7685240507125854,0.9892658817357031,0.3793103448275862,0.0,3,0,0.652066380317722,0.729214893920081,0.9655172413793104,0.9254720374171076
reverse_integer__nl__v2,reverse_integer,numeric_reverse,nl,2,"Given a nonnegative integer, reverse the order of its decimal digits.","Begin the reversed value at zero. While the number is positive, take its last digit, add that digit to the reversed value by multiplying by ten and adding, then remove the last input digit. Output the reversed value.",fast_offsets,False,25,25,48,47,True,1.141176326898858,1.1286146640777588,0.7055348671644812,53.635287364246324,1.3610484078080651,1.2643792629241943,0.9293157343736885,63.96927516697906,0.6452967438926088,0.6557135581970215,0.967049627862078,0.1702127659574468,0.06382978723404255,1,1,0.7944261461962014,1.0411002795596647,0.9361702127659575,1.8328528828309611
partition_by_threshold__python__v3,partition_by_threshold,partition,python,3,"Given a list of numbers and a threshold, return two lists: values below the threshold and values at least the threshold, preserving order.","def partition_by_threshold(n_count, x):
    entry = []
    element = []
    for result in n_count:
        if result < x:
            entry.append(result)
        else:
            element.append(result)
    return entry, element",fast_offsets,False,38,38,65,64,True,0.47116434380768624,0.08483352139592171,0.6846982151803245,30.15451800369192,0.5897953746753046,0.08888690546154976,0.9148621256394259,37.746903979219496,0.852456150110811,0.9876958429813385,0.983535229228437,0.671875,0.46875,12,12,0.469682951343231,0.6091423603809543,0.9375,1.128410389077203
merge_sorted_ascending__python__v2,merge_sorted_ascending,merge_sorted,python,2,"Given two lists sorted in ascending order, merge them into one ascending list.","def merge_sorted_ascending(current, counter):
    output = []
    item = 0
    value = 0
    while item < len(current) and value < len(counter):
        if current[item] <= counter[value]:
            output.append(current[item])
            item += 1
        else:
            output.append(counter[value])
            value += 1
    output.extend(current[item:])
    output.extend(counter[value:])
    return output",fast_offsets,False,27,27,120,119,True,0.2739442871369181,0.03691525757312775,0.5014090775057444,32.59937016929325,0.3165408129832696,0.037241287529468536,0.6250901651911768,37.66835674500908,0.9115442136506072,0.994635283946991,0.9943356288581335,0.773109243697479,0.5882352941176471,22,18,0.25737436477887105,0.32263330482706126,0.9663865546218487,0.5391905261434842
filter_negative__nl__v1,filter_negative,sign_filter,nl,1,"Given a list of numbers, create a new list containing only negative values.","Start with an empty result list. Examine every number. Whenever a number is less than zero, append it to the result. Return the result after processing the input.",fast_offsets,False,25,25,34,33,True,0.7464292595783869,0.564532458782196,0.6122632561068255,24.63216556608677,0.8034401638715556,0.6457699537277222,0.6806736637432687,26.513525407761335,0.749149380308209,0.8835731148719788,0.9929984681534044,0.3939393939393939,0.06060606060606061,4,1,0.676635455340147,0.7272735692095011,0.9696969696969697,1.780731577454417
square_values__python__v3,square_values,element_transform,python,3,"Given a list of numbers, create a list containing the square of each element.","def square_values(x):
    element = []
    for entry in x:
        element.append(entry * entry)
    return element",fast_offsets,False,26,26,33,32,True,0.48380548841669224,0.11633866280317307,0.5688910766989038,15.481775629334152,0.5324061048449948,0.11749923974275589,0.633924432797184,17.036995355039835,0.8583725886419415,0.9822939336299896,0.9945387542247772,0.65625,0.34375,6,4,0.5132873044499466,0.5720443639063066,0.9375,1.2083781050241669
count_character__python__v3,count_character,char_count,python,3,"Given a string and a character, count how many times that character appears.","def count_character(result, x):
    entry = 0
    for element in result:
        if element == x:
            entry += 1
    return entry",fast_offsets,False,25,25,39,38,True,0.6315039358037451,0.2667992562055588,0.7242753972342497,23.99714956054231,0.749019439563486,0.2735210061073303,0.9161150139228359,28.46273870341247,0.8102297069210755,0.9396512508392334,0.9836911998297039,0.5789473684210527,0.2631578947368421,10,4,0.6066426123347687,0.7620549301925191,0.9210526315789473,1.1361166410418886
reverse_string__python__v2,reverse_string,reverse_sequence,python,2,"Given a string, create a new string containing the same characters in reverse order.","def reverse_string(current):
    value = """"
    for item in range(len(current) - 1, -1, -1):
        value += current[item]
    return value",fast_offsets,False,26,26,45,44,True,0.3745745556873523,0.1049518994987011,0.5516123126374612,16.481280450243503,0.4104878356156405,0.11174106225371361,0.6203275383446365,18.061464767088182,0.8882992172783072,0.9813390672206879,0.9957404245029796,0.75,0.36363636363636365,13,5,0.47327039737341015,0.5109268340206337,0.9545454545454546,0.7664678536626028
binary_to_integer__nl__v1,binary_to_integer,base_conversion,nl,1,"Given a string of binary digits, convert it to a nonnegative integer.","Start the result at zero. Examine the digits from left to right, doubling the result and adding the numeric value of the current digit. Return the result.",fast_offsets,False,26,26,35,34,True,1.1033090977203648,0.9616132974624634,0.8345032010656892,37.512509322492406,1.2491893011063118,0.9948808550834656,1.0041977608248909,42.4724362376146,0.6276802933391403,0.6477136313915253,0.9778956613119911,0.3235294117647059,0.08823529411764706,3,1,0.9874341140896308,1.1863494639877568,0.9705882352941176,1.2942454059195692
factorial_iterative__nl__v2,factorial_iterative,factorial_product,nl,2,"Given a nonnegative integer n, compute n factorial iteratively.",Begin a product at one. Multiply it by every integer from two through n. Output the final product.,fast_offsets,False,24,24,23,22,True,1.231106091629375,1.3084594011306763,0.6440478625269562,27.084334015846252,1.4257683632048694,1.5271426439285278,0.7858955422956806,31.366903990507126,0.5964932272380049,0.5847471058368683,0.9731670292941007,0.13636363636363635,0.0,2,0,0.8030345099312919,0.9645286741710845,1.0,1.9077422312376173
filter_nonnegative__nl__v3,filter_nonnegative,sign_filter,nl,3,"Given a list of numbers, create a new list containing only values greater than or equal to zero.","Initialize with an empty result list. Process every number. For any case in which a number is at least zero, append it to the result. Produce the result after processing the input.",fast_offsets,False,30,30,38,37,True,0.919964021625551,0.8981866836547852,0.5241350684073618,34.03866880014539,1.019021509164894,0.972602128982544,0.585024498123344,37.703795839101076,0.707848865438152,0.7566846609115601,0.988960404653807,0.24324324324324326,0.02702702702702703,3,1,0.5730833698891931,0.6411132669697205,0.8918918918918919,2.6609254820221984
insertion_sort_descending__nl__v3,insertion_sort_descending,insertion_sort,nl,3,"Given a list of numbers, sort it in descending order using insertion sort and return the sorted copy.","Copy the list. Starting with the second element, shift smaller earlier values one position right until the current value can be inserted in order. Produce the copy.",fast_offsets,False,32,32,32,31,True,1.3204816041454193,1.2927592992782593,0.6063966876820784,40.934929728507996,1.5087939491195064,1.3661887645721436,0.7273602119482998,46.7726124227047,0.5950610301186962,0.5833262205123901,0.973442062254875,0.0967741935483871,0.0,1,0,0.5478534559408824,0.684272430340449,0.8709677419354839,2.718132000536688
most_frequent__nl__v2,most_frequent,mode_selection,nl,2,"Given a non-empty list, return a value with the highest occurrence count, choosing the first such value on ties.",Build occurrence counts. Then scan the original list while tracking the best value and highest count seen. Replace the best only when a strictly higher count is found. Output the best value.,fast_offsets,False,35,35,38,37,True,1.4084742439759743,1.2656447887420654,0.6855358194594198,52.11354702711105,1.764753823344772,1.6446890830993652,0.9374931913850267,65.29589146375656,0.5580798600976532,0.5485144853591919,0.9466313510327726,0.02702702702702703,0.0,1,0,0.5751320471366247,0.8077492846382989,0.8648648648648649,2.5554685993371784
digit_product__nl__v3,digit_product,digit_aggregate,nl,3,"Given a positive integer, compute the product of its decimal digits.","Initialize a product at one. While the number is positive, multiply the product by its last decimal digit and remove that digit using integer division by ten. Produce the product.",fast_offsets,False,24,24,36,35,True,1.0818230561379876,1.0280163288116455,0.6441227773427377,37.863806964829564,1.2485838141292334,1.2225947380065918,0.7842257353456206,43.70043349452317,0.6614108566726957,0.7121866345405579,0.9774098311151777,0.2,0.02857142857142857,2,1,0.7348500068354256,0.8930099745664526,0.9714285714285714,1.8646349592267402
rotate_matrix_clockwise__nl__v3,rotate_matrix_clockwise,matrix_transform,nl,3,"Given a non-empty square matrix, return a new matrix rotated ninety degrees clockwise.","Initialize an empty result. For each original column from left to right, build a row by reading that column from bottom to top. Place each row and return the result.",fast_offsets,False,30,30,34,33,True,1.255802348876993,1.3372845649719238,0.7344308688012058,41.441477512940764,1.5057836531689672,1.4497934579849243,0.9554173409733532,49.69086055457592,0.5954984561963514,0.540184497833252,0.9617811025995197,0.18181818181818182,0.06060606060606061,2,1,0.8838193990522996,1.1497914278879762,0.8181818181818182,2.3317698021031297
sum_positive__nl__v2,sum_positive,sign_sum,nl,2,"Given a list of numbers, sum only the positive values.","Begin the total at zero. Inspect every number. If a number is greater than zero, add it to the total. Output the total after the list has been processed.",fast_offsets,False,22,22,35,34,True,0.947436822907013,0.7607170045375824,0.7165555466247973,32.212851978838444,1.0570165988276987,0.8355632424354553,0.8376511624442994,35.938564360141754,0.6905894055962563,0.7798531353473663,0.9855011210722082,0.29411764705882354,0.029411764705882353,3,1,0.7446010595921314,0.8502184233882211,0.9705882352941176,1.4494282817468047
binary_search_exact__nl__v2,binary_search_exact,binary_search,nl,2,"Given an ascending sorted list and a target value, return the target index or minus one if absent.","Set low and high indices around the search range. Repeatedly inspect the middle value, returning its index on a match. Discard the half that cannot contain the target. Output minus one if the range becomes empty.",fast_offsets,False,32,32,45,44,True,1.3260908859374467,1.4175682067871094,0.7292159769958303,58.347998981247656,1.660402720910497,1.7227065563201904,0.984502945151739,73.05771972006187,0.5805124464360151,0.5400843620300293,0.9495753117583015,0.1590909090909091,0.045454545454545456,2,1,0.8360993735286472,1.1298018854414655,0.8863636363636364,2.1932812826327623
filter_nonnegative__nl__v2,filter_nonnegative,sign_filter,nl,2,"Given a list of numbers, create a new list containing only values greater than or equal to zero.","Begin with an empty result list. Inspect every number. If a number is at least zero, add it to the result. Output the result after processing the input.",fast_offsets,False,30,30,34,33,True,0.7655093001596855,0.572880744934082,0.5681431055305605,25.261806905269623,0.8390077792785384,0.642551839351654,0.652202838341353,27.68725671619177,0.7592550759965723,0.8649784326553345,0.9909510486053698,0.3939393939393939,0.06060606060606061,4,2,0.6136315022595227,0.6876153331249952,0.9393939393939394,1.9453607520765879
first_even_index__python__v3,first_even_index,first_match_index,python,3,"Given a list of integers, return the index of the first even value, or minus one if none exists.","def first_even_index(x):
    for element, entry in enumerate(x):
        if entry % 2 == 0:
            return element
    return -1",fast_offsets,False,34,34,41,40,True,0.33166188495379173,0.06585102155804634,0.4638592592953475,13.26647539815167,0.3588838462237618,0.06717923656105995,0.5170559433807793,14.355353848950472,0.8951021008193493,0.9906640350818634,0.9970901250839234,0.675,0.55,10,9,0.31518582022713065,0.34487790564516896,0.95,0.8979592128467857
sum_negative__nl__v2,sum_negative,sign_sum,nl,2,"Given a list of numbers, sum only the negative values.","Begin the total at zero. Inspect every number. If a number is less than zero, add it to the total. Output the total after the list has been processed.",fast_offsets,False,22,22,35,34,True,0.9211115582900888,0.6931332945823669,0.7216080614682988,31.317792981863022,1.0293991876875652,0.7580065131187439,0.8424614183666823,34.99957238137722,0.690556609455277,0.8023138046264648,0.985864486764459,0.35294117647058826,0.0,4,0,0.6955713629722595,0.8056856524763685,0.9411764705882353,1.4660444814328324
adjacent_differences__nl__v3,adjacent_differences,adjacent_transform,nl,3,"Given a list of numbers, create a list of differences between each value and its predecessor.","Initialize an empty result list. Starting with the second input value, subtract the preceding value from the current value and append the difference. Produce the result.",fast_offsets,False,29,29,33,32,True,0.9419396938756108,0.9564274251461029,0.5888483210948613,30.142070204019547,1.0386569874244742,0.9750644266605377,0.6894055674198375,33.237023597583175,0.6882940181531012,0.71494260430336,0.9878534227609634,0.25,0.0625,2,1,0.7415717474875911,0.8514510331855666,0.96875,1.6121523594047176
digit_product__python__v2,digit_product,digit_aggregate,python,2,"Given a positive integer, compute the product of its decimal digits.","def digit_product(item):
    value = 1
    while item > 0:
        value *= item % 10
        item //= 10
    return value",fast_offsets,False,24,24,42,41,True,0.3902302383546002,0.10250604897737503,0.5502823755515072,15.999439772538608,0.44045167447319084,0.11499179899692535,0.6522265998721127,18.058518653400824,0.8798592046993535,0.9849843978881836,0.9936751737827207,0.6829268292682927,0.4634146341463415,8,7,0.5057238818815677,0.5779987780253577,0.9512195121951219,0.5965857676970899
integer_to_binary__nl__v3,integer_to_binary,base_conversion,nl,3,"Given a positive integer, return its binary representation as a string without a prefix.","Initialize with an empty digit list. Repeatedly append the remainder after division by two and divide the number by two. Reverse the collected digits, join them, and return the string.",fast_offsets,False,26,26,39,38,True,1.1446389372852679,1.0685330033302307,0.7489051420115982,43.496279616840184,1.3690580687926788,1.3280641436576843,0.9557339321216644,52.024206614121795,0.6305952809358898,0.6519292593002319,0.9671226567343661,0.2631578947368421,0.05263157894736842,2,1,0.8857768860117003,1.154993850335076,0.868421052631579,2.095768593998065
reverse_string__nl__v2,reverse_string,reverse_sequence,nl,2,"Given a string, create a new string containing the same characters in reverse order.",Begin with an empty result string. Inspect the input from the last position to the first and add each character to the result. Output the result.,fast_offsets,False,26,26,30,29,True,0.9852539267519425,0.9832557439804077,0.6102032868007831,28.57236387580633,1.107679957459713,1.1669833660125732,0.7026463738233295,32.12271876633167,0.698265723113356,0.7054843306541443,0.9846637824486042,0.27586206896551724,0.034482758620689655,3,1,0.7347942404448986,0.8469290254371507,0.9655172413793104,1.557356027918386
digit_product__nl__v2,digit_product,digit_aggregate,nl,2,"Given a positive integer, compute the product of its decimal digits.","Begin a product at one. While the number is positive, multiply the product by its last decimal digit and remove that digit using integer division by ten. Output the product.",fast_offsets,False,24,24,35,34,True,1.142306291279109,1.146747648715973,0.6878285092053714,38.83841390348971,1.3636236261192929,1.409362256526947,0.9075878081735695,46.363203288055956,0.6402834338300368,0.691970020532608,0.9676091232720543,0.20588235294117646,0.029411764705882353,2,1,0.8479835439586279,1.0832953524747582,0.9705882352941176,1.7939518379417303
count_equal_neighbors__nl__v1,count_equal_neighbors,adjacent_analysis,nl,1,"Given a list, count how many adjacent pairs contain equal values.",Start a counter at zero. Compare each value after the first with its predecessor. Increase the counter when the two values are equal. Return the counter.,fast_offsets,False,23,23,33,32,True,1.1148315407772316,1.2210946679115295,0.6719890549628484,35.67460930487141,1.2296693485695869,1.2914925813674927,0.7650494112300193,39.34941915422678,0.6313649090006948,0.621552586555481,0.9851092826575041,0.1875,0.0625,2,1,0.7999210472128564,0.902404036733412,0.9375,1.5137729055586533
contains_zero__python__v3,contains_zero,membership_test,python,3,"Given a list of numbers, determine whether zero occurs in the list.","def contains_zero(entry):
    for element in entry:
        if element == 0:
            return True
    return False",fast_offsets,False,24,24,30,29,True,0.41102724771039434,0.06993918120861053,0.6561212036081835,11.919790183601435,0.4557229133346921,0.07326102256774902,0.7446339392346989,13.21596448670607,0.878031523063265,0.9902877807617188,0.9943973319283848,0.7586206896551724,0.5172413793103449,19,6,0.36030582393868826,0.4088544261259293,0.9655172413793104,0.9213545079602572
count_digits__python__v2,count_digits,digit_count,python,2,"Given a positive integer, count its decimal digits.","def count_digits(value):
    item = 0
    while value > 0:
        value //= 10
        item += 1
    return item",fast_offsets,False,21,21,40,39,True,0.45871631600125395,0.1258777678012848,0.588058478330474,17.889936324048904,0.5122151752952143,0.1264996975660324,0.6884364467073338,19.976391836513358,0.8499866242592151,0.97657310962677,0.9933545925678351,0.6410256410256411,0.4358974358974359,14,11,0.44489972544205986,0.5070685863607459,0.9743589743589743,0.7031406931852101
count_vowels__python__v2,count_vowels,char_count,python,2,"Given a lowercase string, count how many characters are vowels.","def count_vowels(current):
    value = 0
    for item in current:
        if item in ""aeiou"":
            value += 1
    return value",fast_offsets,False,25,25,42,41,True,0.43343113198884897,0.14833128452301025,0.5774376872122099,17.77067641154281,0.48750458750305925,0.1492217481136322,0.6745959724843913,19.98768808762543,0.8733411961939277,0.9713073968887329,0.9936467903416332,0.7073170731707317,0.2682926829268293,10,2,0.474636693073262,0.5336257075541653,0.9512195121951219,0.786967243278568
insertion_sort_descending__nl__v1,insertion_sort_descending,insertion_sort,nl,1,"Given a list of numbers, sort it in descending order using insertion sort and return the sorted copy.","Copy the list. Starting with the second element, shift smaller earlier values one position right until the current value can be inserted in order. Return the copy.",fast_offsets,False,32,32,31,30,True,1.2682086884975434,1.2699692845344543,0.6084247477045154,38.0462606549263,1.4438660164674124,1.3237570524215698,0.7245154927513578,43.31598049402237,0.6199777175982794,0.5985644459724426,0.9753921389579773,0.13333333333333333,0.0,2,0,0.5515691339969635,0.6817887199336085,0.9,2.3755106245477995
integer_to_binary__python__v1,integer_to_binary,base_conversion,python,1,"Given a positive integer, return its binary representation as a string without a prefix.","def integer_to_binary(number):
    digits = []
    while number > 0:
        digits.append(str(number % 2))
        number //= 2
    digits.reverse()
    return """".join(digits)",fast_offsets,False,26,26,61,60,True,0.3130486692835499,0.04540841281414032,0.48613531718664077,18.782920157012995,0.34860959055634644,0.04834939353168011,0.5780833677595757,20.916575433380785,0.8953892181317011,0.993635892868042,0.9956530193487804,0.7166666666666667,0.5666666666666667,9,6,0.37628419432291854,0.4170820374555799,0.9833333333333333,0.39387028735549545
selection_sort_descending__nl__v1,selection_sort_descending,selection_sort,nl,1,"Given a list of numbers, sort it in descending order using selection sort and return the sorted copy.","Copy the list. For each position, find the largest value in the remaining suffix and swap it into the current position. Return the copy.",fast_offsets,False,31,31,28,27,True,1.0974892463397097,1.3102965354919434,0.5834604574055927,29.63220965117216,1.2199969929125574,1.4236786365509033,0.672370244157176,32.93991880863905,0.6540265800776305,0.6293050050735474,0.9839292720512107,0.25925925925925924,0.037037037037037035,2,1,0.670311304812248,0.7877584094038377,0.9629629629629629,1.6750182250376653
